filename,sr,duration_s,snr_db,kurtosis,spectral_centroid,low_freq_energy_ratio,sample_entropy,autocorr_index,crest_factor
0003068.wav,4000,23.68,inf,3.585561889,558.6296659,0.033340355,0.00498902,0.691675317,5.921506933
0003069.wav,4000,22.192,inf,63.73376494,508.7672033,0.159345294,0.007012121,0.426241099,14.49167994
0003070.wav,4000,19.088,inf,97.06182773,456.9215245,0.20305398,0.009252504,0.374319883,20.60768275
0003071.wav,4000,21.856,inf,31.75317591,408.8144709,0.484066381,0.012695125,0.687394973,18.08964012
0003072.wav,4000,31.888,inf,22.87581954,379.9967181,0.632427278,0.008583959,0.684782023,11.4863182
0003073.wav,4000,14.784,inf,53.60340958,446.2471881,0.101110881,0.008785244,0.534871236,21.47389046
0003074.wav,4000,11.488,inf,25.51025666,451.082726,0.269430129,0.011087132,0.559456868,11.63757247
0003075.wav,4000,8.992,inf,15.10178225,336.9796454,0.309608889,0.010121648,0.575769019,7.566361799
0003076.wav,4000,10.352,inf,35.81547124,425.7330879,0.036153917,0.003296317,0.462769551,9.586785443
0003077.wav,4000,9.152,inf,28.2910863,218.42945,0.835691152,0.008381491,0.695156607,14.89273735
0003078.wav,4000,11.952,inf,158.0775124,313.2984616,0.426268455,0.009436526,0.489730073,26.7897155
0003079.wav,4000,16.688,inf,97.23840403,332.1932478,0.666333262,0.011449173,0.717478433,27.27230107
0003080.wav,4000,10.496,inf,27.21850816,235.4493768,0.675581664,0.009421573,0.532851318,11.96408952
0003081.wav,4000,16.32,inf,19.29994772,248.9675397,0.632836481,0.015113338,0.702032657,15.05955363
0003082.wav,4000,16.816,inf,36.21793748,293.5274224,0.509465163,0.007946906,0.67439281,14.13148329
0003083.wav,4000,16.256,inf,162.0954949,341.5214538,0.537159642,0.01685204,0.712275006,49.48609111
0003084.wav,4000,17.28,inf,46.48892473,288.60872,0.733139497,0.010481687,0.670408223,22.91059706
0003085.wav,4000,16.896,inf,88.34322163,321.4617125,0.657996655,0.010700151,0.619819462,37.09496569
0003086.wav,4000,16.4,inf,53.96248343,289.9897266,0.659253524,0.006300979,0.496073487,20.40154161
0003087.wav,4000,22,inf,153.7458027,329.6307226,0.529432485,0.008589321,0.604778666,30.37767967
0003088.wav,4000,20.752,inf,150.2606166,418.7293766,0.318818684,0.01257919,0.65868507,34.21977629
0003089.wav,4000,10.592,inf,46.07451529,300.0061518,0.810709094,0.0049311,0.455085031,10.39785465
0003090.wav,4000,16.192,inf,103.4108751,332.0758079,0.540881877,0.006427703,0.618401373,23.47134949
0003091.wav,4000,14.592,inf,38.72680106,294.8966276,0.836235539,0.005075716,0.630294386,11.51980112
0003092.wav,4000,13.088,inf,34.18688861,274.6849793,0.710622229,0.00523967,0.753078954,13.41437049
0003093.wav,4000,10.592,inf,7.550542842,383.3977546,0.275748774,0.01917521,0.851644406,8.160945602
0003094.wav,4000,14.992,inf,70.46048528,453.9473376,0.509534488,0.012211789,0.758403096,20.50085842
0003095.wav,4000,13.2,inf,35.38978352,377.4791494,0.284724426,0.018548854,0.806216086,17.96946689
0003096.wav,4000,11.056,inf,27.66681243,522.7592084,0.228318489,0.012456597,0.804772465,15.83835052
0003097.wav,4000,14.992,inf,1376.149871,571.7237548,0.111925794,0.010367708,0.554560594,57.06637247
0003098.wav,4000,20.784,inf,190.0193158,326.1409261,0.641965326,0.010595349,0.58083159,42.45405173
0003099.wav,4000,19.888,inf,177.6447724,658.444937,0.079809805,0.00482164,0.612634221,33.36390765
0003100.wav,4000,21.344,inf,85.26659326,664.3808419,0.047468175,0.0029732,0.487313752,22.47247021
0003101.wav,4000,14.192,inf,55.458081,446.4994195,0.112934526,0.003144477,0.446859877,13.75932954
0003102.wav,4000,16.784,inf,12.78190432,443.2426019,0.038493024,0.000737269,0.424674638,5.165792745
0003103.wav,4000,11.744,inf,26.98472711,380.3488568,0.04860787,0.0028672,0.272486923,9.460008704
0003104.wav,4000,17.04,inf,115.0239139,370.749777,0.388083659,0.013652422,0.664535674,34.61404879
0003105.wav,4000,19.296,inf,215.1963782,380.3582276,0.300657089,0.015451308,0.624085913,37.13730365
0003106.wav,4000,18.784,inf,197.7712729,383.2898653,0.318460623,0.014500162,0.69618091,37.42509606
0003107.wav,4000,18.096,inf,68.74758504,305.6777917,0.482108053,0.009698261,0.620037319,23.20203648
0003108.wav,4000,14.544,inf,15.00056455,416.2256662,0.015407753,0.001343657,0.459126858,5.331737754
0003109.wav,4000,15.184,inf,533.8998834,435.2172413,0.326777017,0.015782395,0.684019838,45.99857763
0003110.wav,4000,16.192,inf,18.36326327,381.212047,0.06833166,0.003543402,0.656621541,9.497953683
0003111.wav,4000,15.184,inf,120.3550443,355.0487806,0.485099454,0.014389381,0.708596959,30.41405229
0003112.wav,4000,10.384,inf,161.5856975,391.6638429,0.4727983,0.015788554,0.751213188,28.27841887
0003113.wav,4000,16.096,inf,74.7399531,428.1370603,0.412030755,0.004076941,0.225006335,19.11250155
0003114.wav,4000,11.264,inf,173.002577,424.3791835,0.232157471,0.012276021,0.552600078,28.34621318
0003115.wav,4000,12.352,inf,137.5999384,366.9457411,0.323639107,0.011088901,0.65875893,21.41184049
0003116.wav,4000,20.288,inf,50.71296104,356.444169,0.752000802,0.009597857,0.543334629,22.288147
0003117.wav,4000,20.192,inf,26.06014572,483.1260552,0.725112867,0.011304474,0.779780184,23.50536361
0003118.wav,4000,20.192,inf,31.39907082,419.0508434,0.502010864,0.016199318,0.753559259,24.2900096
0003119.wav,4000,20.8,inf,38.90300012,375.8249434,0.668067953,0.007548077,0.69159816,15.26882109
0003120.wav,4000,7.952,inf,136.7103089,360.1743678,0.392934115,0.009848036,0.457705701,23.87881507
0003121.wav,4000,24.192,inf,371.88026,456.7049949,0.189593703,0.009760583,0.476108073,32.28649381
0003122.wav,4000,10.464,inf,256.988813,405.246117,0.239180566,0.010536225,0.505708198,30.5347789
0003123.wav,4000,10.88,inf,123.5888001,317.8589859,0.404511983,0.011121913,0.697569806,23.81503724
0003124.wav,4000,12.48,inf,19.16391745,279.8331965,0.389017255,0.012870888,0.868492024,7.528030987
0003125.wav,4000,16,inf,16.07344479,369.6096515,0.426190905,0.011264108,0.614079005,10.08372764
0003126.wav,4000,12.464,inf,25.45903134,347.6371767,0.266785572,0.009824905,0.779487786,8.950460909
0003127.wav,4000,10.448,inf,11.45552316,320.54171,0.65496445,0.023482797,0.849358725,8.83636647
0003128.wav,4000,17.296,inf,105.310664,332.7844066,0.529019745,0.021098906,0.820658283,31.71473897
0003129.wav,4000,17.648,inf,112.6963553,291.8348041,0.617669505,0.012515903,0.817395217,38.24656714
0003130.wav,4000,20.752,inf,66.7325544,373.4005003,0.450478699,0.015750555,0.691211881,28.89341947
0003131.wav,4000,17.552,inf,44.81609273,254.2712889,0.720908201,0.006641482,0.826822824,18.45521604
0003132.wav,4000,16.096,inf,563.21286,441.4732591,0.536969605,0.013783273,0.670396532,60.5685568
0003133.wav,4000,20.048,inf,173.4979075,501.7967455,0.195044033,0.003723684,0.386311574,37.69131218
0003134.wav,4000,18.848,inf,127.809138,356.1435691,0.677651357,0.010449115,0.628716722,40.68525729
0003135.wav,4000,15.152,inf,440.7368344,404.5269241,0.496861817,0.013294371,0.619637868,55.83470007
0003136.wav,4000,19.792,inf,485.0964927,450.5075569,0.18484934,0.010150649,0.565836395,51.12560644
0003137.wav,4000,23.792,inf,266.0757779,510.5889263,0.046758776,0.002683613,0.423407345,27.23234074
0003138.wav,4000,20.096,inf,94.68416872,423.560144,0.433215705,0.016097895,0.686812674,31.57861383
0003139.wav,4000,20.096,inf,186.2579113,526.5066868,0.09915301,0.004844032,0.235143173,31.5893549
0003140.wav,4000,20.656,inf,449.9747562,626.6488761,0.18046173,0.004409633,0.379000796,47.2682563
0003141.wav,4000,22.752,inf,150.3613645,655.2413655,0.08856117,0.001542019,0.380953137,22.43674527
0003142.wav,4000,20.448,inf,510.233392,581.2205281,0.188003974,0.010700524,0.579322179,48.09879046
0003143.wav,4000,29.856,inf,432.3731378,623.5647664,0.07659508,0.005075119,0.35624488,39.73445814
0003144.wav,4000,21.696,inf,247.0889605,499.9301936,0.139846342,0.01464937,0.575258549,38.66684031
0003145.wav,4000,21.792,inf,67.52507854,664.1472421,0.044363681,0.004993568,0.322340225,17.1900312
0003146.wav,4000,20.352,inf,54.78052505,260.9258761,0.63236347,0.010641601,0.600757964,21.33085271
0003147.wav,4000,19.744,inf,79.36973361,260.7568616,0.656910429,0.006090842,0.798755927,29.74379759
0003148.wav,4000,20.192,inf,26.3919557,253.3702801,0.860150044,0.012243615,0.816733992,23.93096325
0003149.wav,4000,20.384,inf,23.68615109,204.0738271,0.783064328,0.009003493,0.750280395,15.98841269
0003150.wav,4000,20.352,inf,636.0568477,339.0914911,0.311703902,0.010431085,0.485218876,50.95194222
0003151.wav,4000,20.16,inf,147.3032084,322.7290455,0.646950998,0.013282597,0.684489646,38.47961794
0003152.wav,4000,21.552,inf,135.7884508,322.8357181,0.169064252,0.004825759,0.367848955,22.63129954
0003153.wav,4000,19.792,inf,78.29765924,256.9979402,0.57370344,0.009840341,0.78996721,35.01498889
0003154.wav,4000,21.248,inf,316.4364756,555.5884899,0.162396393,0.007246165,0.486800077,32.58273219
0003155.wav,4000,20.896,inf,164.2222417,534.5350995,0.100270412,0.005230916,0.193207602,20.83474663
0003156.wav,4000,19.856,inf,255.5705539,610.243578,0.249185978,0.003595793,0.434076825,33.93676543
0003157.wav,4000,8.64,inf,20.80928325,388.1197372,0.443302242,0.01743516,0.772536079,8.794528076
0003158.wav,4000,16.288,inf,123.7092761,505.3683532,0.181707114,0.009663626,0.55266614,23.81387029
0003159.wav,4000,11.28,inf,17.03543923,496.3166231,0.173182398,0.016404158,0.614298351,10.50160337
0003160.wav,4000,11.952,inf,24.90837377,337.8999003,0.540966608,0.011705324,0.541220452,15.71844318
0003161.wav,4000,21.68,inf,135.5400874,428.7615714,0.170612079,0.004284289,0.424322981,26.41035918
0003162.wav,4000,25.68,inf,705.7612706,619.9510543,0.331992685,0.004158312,0.331466395,47.20326366
0003163.wav,4000,17.296,inf,200.4857017,367.1501611,0.442468877,0.005578732,0.496958059,30.17772515
0003164.wav,4000,21.184,inf,435.0950408,411.8518798,0.731065398,0.005603563,0.478722882,40.83809031
0003165.wav,4000,12.352,inf,110.0538356,279.1388912,0.5658734,0.011950949,0.609368777,21.59631902
0003166.wav,4000,15.296,inf,345.1770775,415.5104345,0.248594101,0.008350454,0.414390988,32.1153907
0003167.wav,4000,6.592,inf,92.92157138,354.5540872,0.531377099,0.008700022,0.743717173,21.56487403
0003168.wav,4000,6.352,inf,115.2007993,284.0420359,0.528378129,0.007676437,0.734272093,22.79690183
0003169.wav,4000,7.984,inf,204.4034915,447.261413,0.170323279,0.00763349,0.410241704,24.39703938
0003170.wav,4000,7.056,inf,86.12562447,376.7038122,0.483957463,0.007923636,0.559906566,18.91455304
0003171.wav,4000,20.192,inf,512.8706856,409.6975695,0.316014854,0.015318383,0.647146481,61.98544258
0003172.wav,4000,20.848,inf,533.8760514,508.6665727,0.270989044,0.011653408,0.620348602,51.51590988
0003173.wav,4000,22.48,inf,276.506712,421.3546221,0.383047253,0.017402331,0.748677119,44.9675546
0003174.wav,4000,21.392,inf,405.498763,518.9674303,0.078217346,0.004697873,0.233716609,39.99271087
0003175.wav,4000,20.384,inf,418.1763493,571.6123168,0.042387344,0.000927894,0.056371785,30.2807418
0003176.wav,4000,14.592,inf,258.4455915,410.0443167,0.125538196,0.006319631,0.561832754,27.0209624
0003177.wav,4000,16.288,inf,320.8636025,440.4929883,0.133157053,0.00802067,0.481525944,32.9135712
0003178.wav,4000,13.392,inf,356.8832774,458.7314198,0.131169256,0.005858748,0.483082155,34.53526446
0003179.wav,4000,11.696,inf,66.8272228,475.1691517,0.417394023,0.001936497,0.248279602,19.25566617
0003180.wav,4000,17.584,inf,90.00384794,383.2969564,0.185798798,0.008731335,0.63383025,24.72728764
0003181.wav,4000,13.696,inf,124.8611621,426.144502,0.206505818,0.010683763,0.575964539,24.29785081
0003182.wav,4000,10.8,inf,107.1354042,354.3443308,0.441555836,0.007190283,0.324194575,21.61836471
0003183.wav,4000,13.76,inf,48.66069701,494.6776617,0.199342767,0.006656078,0.410293082,15.56911826
0003184.wav,4000,13.36,inf,93.57904733,516.362109,0.359218277,0.016598683,0.619902823,24.06153217
0003185.wav,4000,8.688,inf,47.09211007,318.786192,0.696664979,0.010545682,0.682795422,17.75883299
0003186.wav,4000,8.192,inf,24.05486649,389.2518105,0.472136707,0.007882888,0.391085794,11.56359984
0003187.wav,4000,21.184,inf,170.5483769,548.7140302,0.198137502,0.007411288,0.341793575,24.20195512
0003188.wav,4000,22.784,inf,66.64827143,429.8363733,0.358657561,0.008888681,0.567029583,19.66292267
0003189.wav,4000,22.096,inf,136.8003732,404.1274837,0.409690205,0.009758257,0.653597378,26.8656615
0003190.wav,4000,31.76,inf,78.7703422,486.5318434,0.240246913,0.011615964,0.556111124,18.1990634
0003191.wav,4000,20.496,inf,185.408203,566.509225,0.133731627,0.003194327,0.279327128,27.07956904
0003192.wav,4000,21.088,inf,79.56263242,647.1169721,0.074285385,0.007045691,0.439576134,19.6536177
0003193.wav,4000,20.992,inf,114.6395548,517.3377926,0.202088707,0.00749442,0.415268008,26.5919838
0003194.wav,4000,29.2,inf,113.1234339,455.7697284,0.398354446,0.010250241,0.68152392,25.72438878
0003195.wav,4000,21.392,inf,113.8949957,509.3262197,0.425768555,0.009630568,0.565509209,29.93629263
0003196.wav,4000,27.6,inf,190.8710129,518.6516729,0.168200089,0.005322174,0.392873997,26.74852953
0003197.wav,4000,20.896,inf,59.83981623,457.1321694,0.181501224,0.00356938,0.378300402,13.59320491
0003198.wav,4000,21.696,inf,80.56237233,530.695137,0.084266459,0.0024711,0.306390678,14.05302441
0003199.wav,4000,11.344,inf,57.72735415,422.2382962,0.445994835,0.002378958,0.365595708,17.06919495
0003200.wav,4000,19.648,inf,64.15354235,499.4546727,0.101808441,0.005187026,0.308069079,17.17653912
0003201.wav,4000,20.4,inf,63.91593954,516.1641751,0.055772307,0.003919547,0.266126678,13.09614967
0003202.wav,4000,22.4,inf,28.11150629,519.4714845,0.243030619,0.0007896,0.244081155,15.73097705
0003203.wav,4000,22.496,inf,43.35005534,537.9621216,0.28056551,0.005501602,0.497764949,12.14178342
0003204.wav,4000,20.592,inf,80.07320405,622.4575141,0.338465034,0.001156683,0.30879366,23.54068122
0003205.wav,4000,24.992,inf,28.22624348,540.2277375,0.096648153,0.003311943,0.413027649,9.097229697
0003206.wav,4000,34.544,inf,275.4297249,645.6383244,0.118133916,0.008002782,0.531853666,36.11483529
0003207.wav,4000,14.064,inf,5.571610541,470.66119,0.068578062,0.003087548,0.77742996,6.269899848
0003208.wav,4000,9.456,inf,40.27818159,704.9501715,0.313232096,0.013646647,0.671404063,16.24234099
0003209.wav,4000,13.056,inf,44.8188614,356.0468854,0.48968929,0.010566667,0.758110737,19.17095854
0003210.wav,4000,34.304,inf,313.5454373,475.7262677,0.274632722,0.010783366,0.566170229,35.89429176
0003211.wav,4000,15.056,inf,33.02211207,360.9766493,0.330514596,0.00888042,0.858331927,19.03152218
0003212.wav,4000,12.192,inf,188.8002116,387.2078506,0.260601329,0.008131732,0.628444619,25.60475736
0003213.wav,4000,20,inf,40.70073455,402.5244424,0.035089053,0.000984853,0.526745715,8.967501787
0003214.wav,4000,20.8,inf,16.84609233,544.0712795,0.02460519,0.001799868,0.414197013,9.04532965
0003215.wav,4000,13.888,inf,38.64979282,476.9222249,0.090460955,0.00317848,0.368428508,11.16412228
0003216.wav,4000,12.688,inf,51.26439287,463.5600286,0.387382213,0.004694854,0.356984114,22.5204775
0003217.wav,4000,21.488,inf,11.8925474,589.5097984,0.003646413,0.001031355,0.863410352,4.822750164
0003218.wav,4000,25.184,inf,134.9876571,729.4381014,0.078825132,0.007893279,0.368219234,21.36416879
0003219.wav,4000,15.488,inf,134.4969493,439.3345713,0.307118274,0.010774122,0.572825541,28.5590559
0003220.wav,4000,25.088,inf,90.61949249,537.1258288,0.352952047,0.006039431,0.549908529,25.83418738
0003221.wav,4000,12.192,inf,53.87409114,331.135339,0.585513822,0.009699601,0.585127349,18.25828806
0003222.wav,4000,15.696,inf,37.81412955,376.5718247,0.702031628,0.004656927,0.466628112,13.67366526
0003223.wav,4000,20.4,inf,156.2332056,321.7585692,0.628345121,0.013207414,0.663851503,33.92074543
0003224.wav,4000,22.288,inf,85.20205399,319.9755024,0.38763065,0.00583108,0.540705282,31.58034844
0003225.wav,4000,20.352,inf,74.02052812,237.6179639,0.686154988,0.00971534,0.610595623,28.4464811
0003226.wav,4000,19.888,inf,109.4486678,274.0420564,0.576085502,0.007732079,0.5344916,27.80387115
0003227.wav,4000,21.584,inf,539.3686012,488.3939229,0.105577695,0.010713044,0.484606472,42.46780794
0003228.wav,4000,20.352,inf,75.75088793,504.3697406,0.064389241,0.006070578,0.250316678,20.75662713
0003229.wav,4000,21.104,inf,153.2464879,537.545369,0.032421404,0.003584593,0.152609678,20.60892157
0003230.wav,4000,19.104,inf,137.6591505,396.6874091,0.290648849,0.010119431,0.541848697,21.07128206
0003231.wav,4000,28.752,inf,236.2959503,367.5046398,0.205916583,0.00618117,0.606527559,26.91045733
0003232.wav,4000,18.096,inf,365.525289,415.9082239,0.313608442,0.006628256,0.485373822,36.41219392
0003233.wav,4000,13.248,inf,55.40767504,313.0087409,0.702320075,0.005536545,0.628800522,19.50968302
0003234.wav,4000,18.96,inf,52.712079,395.2813184,0.570372523,0.020496781,0.77321408,21.70192079
0003235.wav,4000,19.344,inf,82.50517654,321.8445527,0.204427665,0.012097171,0.654716592,20.48107842
0003236.wav,4000,23.152,inf,64.26350441,309.5555342,0.468207485,0.02095867,0.77958713,31.64508917
0003237.wav,4000,19.856,inf,30.28460145,280.3222847,0.668294324,0.010202326,0.862605948,12.55073529
0003238.wav,4000,8.048,inf,148.5072471,368.9251918,0.483152824,0.014894356,0.672733733,22.99826519
0003239.wav,4000,16.784,inf,112.6199014,345.5159542,0.19445015,0.00498122,0.236616812,14.75630853
0003240.wav,4000,13.392,inf,51.74577809,305.6434413,0.697934777,0.00952375,0.726575849,22.59881858
0003241.wav,4000,20.096,inf,22.50026463,259.5616607,0.826092743,0.006648124,0.798262956,14.78140688
0003242.wav,4000,14.4,inf,675.9693079,393.9712786,0.422951333,0.008371539,0.527706787,42.98967929
0003243.wav,4000,16.56,inf,88.81231334,408.550621,0.448991027,0.001357357,0.186377339,15.27561842
0003244.wav,4000,12.48,inf,832.6516075,403.8582048,0.318314987,0.00411606,0.434451607,43.81936981
0003245.wav,4000,12.56,inf,974.3807099,481.5207807,0.189358372,0.004440904,0.401993219,49.81079203
0003246.wav,4000,8.288,inf,88.18847876,445.7225395,0.365656704,0.007922038,0.443582822,21.38329425
0003247.wav,4000,9.792,inf,66.90867678,478.0492474,0.053879133,0.001577022,0.216596543,10.90818742
0003248.wav,4000,9.344,inf,195.1147868,393.6700809,0.296861995,0.011466835,0.545373912,26.56179447
0003249.wav,4000,12.352,inf,30.73295811,534.6178034,0.082131951,0.003728887,0.391800183,9.618548076
0003250.wav,4000,20.16,inf,252.5590391,312.9121342,0.550111905,0.020173278,0.802215882,44.20244138
0003251.wav,4000,21.696,inf,457.2841966,607.0454642,0.19858569,0.009661135,0.586267027,42.61463589
0003252.wav,4000,21.184,inf,165.3730387,486.9425804,0.295251979,0.010154382,0.584271434,28.23504194
0003253.wav,4000,27.552,inf,179.0801592,729.9762419,0.135685657,0.008122589,0.48114819,28.9490502
0003254.wav,4000,10.944,inf,189.4658828,397.3365874,0.592307687,0.008332988,0.580577681,30.68991529
0003255.wav,4000,19.184,inf,217.6206483,567.6667151,0.126922255,0.01026,0.481707188,29.18855061
0003256.wav,4000,8.8,inf,88.66340684,426.8829388,0.416664072,0.005171875,0.247180497,22.34206875
0003257.wav,4000,10.992,inf,415.7788787,461.1774136,0.177069606,0.004396171,0.477837456,33.93340787
0003258.wav,4000,20.192,inf,15.3491878,319.3374591,0.500909641,0.016928574,0.767748442,12.85970422
0003259.wav,4000,20.56,inf,27.0474875,353.6097507,0.462693933,0.015325351,0.727484263,20.26547195
0003260.wav,4000,24.384,inf,46.40950217,353.2543534,0.400200051,0.01423886,0.624037466,22.49749168
0003261.wav,4000,20.496,inf,12.57962226,272.8102035,0.577552147,0.014846957,0.794077694,6.99109103
0003262.wav,4000,20.784,inf,100.558425,423.6928243,0.328428243,0.009794701,0.539211215,22.09402608
0003263.wav,4000,20.4,inf,138.8440975,527.0446555,0.109400494,0.005051329,0.274041978,21.03537762
0003264.wav,4000,19.952,inf,142.8564592,467.4386683,0.178386514,0.004586111,0.20628519,20.01772796
0003265.wav,4000,29.584,inf,123.8765982,449.1043991,0.235530892,0.006326845,0.445014639,21.88196718
0003266.wav,4000,19.296,inf,361.263672,439.4129759,0.277693811,0.016048507,0.658257787,48.35406048
0003267.wav,4000,18.448,inf,135.0167221,415.5943211,0.457442144,0.007438708,0.647922759,34.68950672
0003268.wav,4000,19.6,inf,42.11154928,308.0586272,0.854165004,0.010525663,0.597488846,24.35480967
0003269.wav,4000,20.096,inf,30.65910116,249.2080254,0.793945835,0.005547699,0.656763979,16.84564873
0003270.wav,4000,10.192,inf,45.58389067,266.8032869,0.75678127,0.014519255,0.712960716,19.14786983
0003271.wav,4000,28.4,inf,383.5138805,451.2698865,0.304454095,0.009932746,0.728888016,37.47569945
0003272.wav,4000,13.696,inf,65.76332791,526.0270241,0.407277755,0.007375701,0.346438033,18.18114191
0003273.wav,4000,10.144,inf,24.08656925,297.2391281,0.667558729,0.006805536,0.826934365,13.20939691
0003274.wav,4000,10.992,inf,55.83805916,340.1846366,0.499180247,0.00640369,0.427911076,20.48486726
0003275.wav,4000,9.552,inf,46.27046428,356.7517769,0.537080293,0.014157684,0.649864001,25.90207287
0003276.wav,4000,8.896,inf,107.2508941,347.3447279,0.463777347,0.013514174,0.626736366,21.76399508
0003277.wav,4000,8.384,inf,74.44836206,310.7083062,0.581384614,0.007948587,0.516502181,21.82302287
0003278.wav,4000,33.984,inf,521.2193118,397.4113384,0.363415338,0.006158622,0.441255122,38.2532676
0003279.wav,4000,33.104,inf,665.9126812,529.8936807,0.271558062,0.004796476,0.477582467,48.03122707
0003280.wav,4000,22.8,inf,100.7291319,423.5769037,0.345869255,0.002164634,0.225412182,23.94502933
0003281.wav,4000,23.392,inf,1316.929546,582.3633192,0.254934335,0.004750979,0.378492329,55.83650232
0003282.wav,4000,20.896,inf,20.93673896,349.7798795,0.759937533,0.012661981,0.650386681,13.17565711
0003283.wav,4000,19.792,inf,47.33408646,522.131201,0.156666833,0.011231769,0.591948024,16.01767353
0003284.wav,4000,21.344,inf,17.59247939,437.8173204,0.428448313,0.010219054,0.471224492,8.038546469
0003285.wav,4000,30,inf,32.81606738,378.4673008,0.448926031,0.00846909,0.665224788,12.09838856
0003286.wav,4000,21.856,inf,142.4745164,514.7361541,0.125041949,0.003515659,0.24544518,22.10802957
0003287.wav,4000,22.56,inf,118.0475596,451.6182326,0.227149113,0.007064659,0.399754301,20.82940206
0003288.wav,4000,21.648,inf,77.18140539,396.2187358,0.522840982,0.00634835,0.512943233,20.52472244
0003289.wav,4000,30.48,inf,110.1674385,474.0344664,0.496439379,0.005264701,0.549818167,25.34937193
0003290.wav,4000,29.696,inf,153.9006638,483.0303247,0.34947849,0.003316829,0.230117626,24.47821015
0003291.wav,4000,13.552,inf,231.0917972,383.139262,0.589330191,0.005571314,0.4746667,34.02965986
0003292.wav,4000,22.96,inf,843.4784073,499.7947492,0.268524274,0.004925721,0.378712912,47.51409734
0003293.wav,4000,18.784,inf,13.49592151,424.3878873,0.02276494,0.001659526,0.497920693,5.503478514
0003294.wav,4000,18.656,inf,37.81051162,336.3674291,0.539759826,0.019186828,0.800868172,26.93707033
0003295.wav,4000,14.656,inf,14.18303251,410.6530063,0.043866908,0.004501969,0.486806416,7.980398182
0003296.wav,4000,24.384,inf,182.4167327,329.3379929,0.476180261,0.006862703,0.476027276,33.52051626
0003297.wav,4000,22.688,inf,122.6888722,622.7499923,0.038480816,0.002560654,0.347484636,20.04707582
0003298.wav,4000,25.6,inf,289.5353049,425.5665214,0.485543688,0.010008871,0.598516871,50.65677073
0003299.wav,4000,19.792,inf,121.175719,477.0633959,0.616038186,0.012877181,0.620468699,36.23607192
0003300.wav,4000,23.696,inf,170.5137065,374.7215037,0.114330318,0.003614373,0.402599028,27.13332111
0003301.wav,4000,28.192,inf,879.4931857,375.6603991,0.351615587,0.008694582,0.530429339,65.39650599
0003302.wav,4000,24.384,inf,705.6962629,409.8572518,0.221453788,0.004759262,0.310517319,55.20790168
0003303.wav,4000,21.056,inf,294.9166094,391.1458624,0.423250149,0.010300929,0.574925785,38.4139922
0003304.wav,4000,20.56,inf,520.6472875,577.9918278,0.196818959,0.008935105,0.480362045,45.53727646
0003305.wav,4000,19.696,inf,256.3224287,519.3583161,0.193474432,0.010313752,0.458938954,32.07422063
0003306.wav,4000,20.656,inf,103.9998413,620.8878892,0.171250817,0.00408324,0.318127312,19.49099641
0003307.wav,4000,13.152,inf,54.05264449,417.8205643,0.614481801,0.013727918,0.611713807,20.2157448
0003308.wav,4000,18.544,inf,180.4749074,473.0393086,0.214239993,0.013170025,0.646227118,28.40858296
0003309.wav,4000,19.76,inf,85.66425241,411.4592926,0.180610778,0.005360702,0.308969293,15.0567068
0003310.wav,4000,18.288,inf,104.9619077,407.3369316,0.455545566,0.008448235,0.592569317,27.22538968
0003311.wav,4000,28.16,inf,8.699154583,585.3170106,0.011213351,0.002384377,0.699645161,4.246819787
0003312.wav,4000,13.792,inf,288.0586317,471.6876444,0.27869176,0.010584057,0.555963916,33.31520773
0003313.wav,4000,24.896,inf,242.9352845,494.2524848,0.13560543,0.005810006,0.560018732,24.97455914
0003314.wav,4000,26.08,inf,164.9382642,530.6808994,0.109294052,0.003017636,0.201857174,19.74207012
0003315.wav,4000,24.096,inf,162.7601827,506.350634,0.183343969,0.00686948,0.596796316,23.46882774
0003316.wav,4000,26.384,inf,15.65950711,578.4413204,0.008853666,0.002010005,0.539940277,6.32771972
0003317.wav,4000,18.048,inf,21.60420847,552.1037788,0.010939717,0.000765213,0.491396062,5.45561858
0003318.wav,4000,17.584,inf,23.13591438,621.0688188,0.020495967,0.002560164,0.475483306,9.257131333
0003319.wav,4000,19.984,inf,81.69645636,384.2031554,0.463840528,0.012821947,0.717326729,25.99942358
0003320.wav,4000,19.456,inf,212.4888573,489.2824584,0.225254645,0.010559518,0.555906,35.18857363
0003321.wav,4000,22.592,inf,73.8138516,432.0856947,0.414989255,0.009287807,0.742220891,26.16916675
0003322.wav,4000,19.888,inf,168.3522666,457.1511676,0.182466471,0.004107171,0.240281453,23.79526297
0003323.wav,4000,19.888,inf,27.97419203,339.5570764,0.732099673,0.014249588,0.721440707,22.17493766
0003324.wav,4000,19.344,inf,37.11061416,383.1688146,0.406225863,0.005842532,0.548115117,15.34039563
0003325.wav,4000,23.792,inf,64.99895088,356.6706826,0.574640288,0.006234002,0.364548307,19.08283181
0003326.wav,4000,20.096,inf,47.30583528,420.6550825,0.542491144,0.008105649,0.602406552,21.35886396
0003327.wav,4000,14.192,inf,11.13063923,545.0179169,0.089918176,0.00656055,0.461290122,4.575043997
0003328.wav,4000,24,inf,18.36135316,378.8453229,0.240543726,0.004882295,0.49868013,13.23394072
0003329.wav,4000,17.792,inf,15.17265466,358.1538205,0.272346059,0.006158855,0.437452832,10.73211346
0003330.wav,4000,11.456,inf,24.21288527,494.6523941,0.211974938,0.000935237,0.341514611,11.68432639
